0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,classes
0.044419352213541666,0.08514607747395833,0.9977254231770833,6.183817545572917,-4.8836008707682295,-2.0177408854166665,0.00015499300030280663,4.028904155768379e-05,4.61253615142907e-06,0.1926797921029975,1.3062235202723247,1.1388730730933991,0.8130914728776747,-0.21953306498892902,-0.4004431806028984,-0.008500402612236536,0.617922176648056,0.7255026275811353,-0.6022421904681297,-1.1502777524448828,-0.35095366715232323,-0.8853776679600216,-0.24935511152122913,0.43046128062313427,0.044677734375,0.02056884765625,0.009033203125,1.622467041015625,4.2169189453125,4.306640625,attentive
0.034426088686342594,0.08989348234953703,0.9990370008680556,5.3810854311342595,-6.630542896412037,-2.7628185130931713,5.598301160856351e-05,1.143635159962609e-05,4.4502340972238925e-06,0.25946777493356254,0.9752190696529899,0.3362564224587046,0.11919676025285177,0.13315459506649424,0.7091139157626221,0.3350241825268631,-0.24039470252445885,-0.5133917814424034,-1.1926349589049985,-0.1482534739363328,0.43131009067065484,0.3222293183975218,-1.3830381307920434,-0.5529327892127407,0.02618408203125,0.01385498046875,0.0093994140625,2.332763671875,3.09539794921875,2.175750732421875,attentive
0.03775850702278881,0.08980276610446751,0.9988189587093863,5.79951868160537,-6.453401861638369,-2.462109727549639,9.38141709443556e-06,9.654752595554506e-06,6.860567938306622e-06,0.07836282738734264,0.36433203705517514,0.20301896147795406,-0.4118263722388913,0.5682215542934321,0.4011910733371473,-0.11209843936794592,-0.016374210634028323,0.35677047370163306,-1.0521169065373983,-0.9566133459011139,-0.5181657015134142,-0.663443384282385,-0.6469480960953633,-0.7897095618530674,0.01031494140625,0.01031494140625,0.00982666015625,1.099090576171875,2.10845947265625,1.45050048828125,attentive
0.04278649618459302,0.09100710846656977,0.9985919331395349,5.606561705123546,-6.348226148028706,-2.807940815770349,9.443349059419384e-06,8.847498551733292e-06,3.236649775344429e-06,0.21888124291966984,0.5695860519465986,0.6242854256139189,0.7851129496943442,-0.045202885232512056,0.09747168631340736,-0.530270012843578,0.3223418219531508,-0.48052691973948924,-0.10810338072681391,-0.493206460937349,-0.38814382292577543,-0.14708283891065488,-0.9650261765405319,-0.9527650664515681,0.01177978515625,0.01092529296875,0.007080078125,1.79443359375,2.429962158203125,2.73651123046875,attentive
0.044013671875,0.09243408203125,0.99822509765625,5.62315673828125,-6.785650634765625,-2.523272705078125,3.361233102039346e-05,8.402185695227187e-06,6.53804743967726e-06,0.1466133757977196,0.27701568969814877,0.42968279389932146,-0.09120109338904815,0.059688703549501294,0.253877567630037,0.20742585514070616,-0.21913463838883135,-0.20167056687274607,-1.005540540513417,-0.629342963692499,-1.0601467971901006,-0.7935803798846486,-1.2030485157641564,-0.43775704259110704,0.02178955078125,0.01123046875,0.00946044921875,1.31591796875,1.712188720703125,2.5421142578125,attentive
0.037042236328125,0.09084879557291667,0.99810791015625,5.61956787109375,-5.7200063069661455,-2.139612833658854,8.520816445018574e-05,5.851731658978032e-06,5.546469542309435e-06,0.10673735062474991,2.5185280557057803,0.7114032621970163,0.2520632306931081,-0.46061175172431346,-0.8717033486110718,-0.41519484953736474,1.1146136691500217,0.7794299937004723,-1.1190183298218712,-0.677094825204771,0.18611997986229545,0.21574728059465897,1.707170315710969,0.19593736781408033,0.03326416015625,0.0087890625,0.00909423828125,1.457977294921875,7.40203857421875,3.648681640625,attentive
0.023703438895089284,0.0887451171875,0.9988076346261161,5.510139465332031,-6.2933349609375,-2.9092788696289062,2.282418803111323e-05,2.281745867942696e-05,2.5435476732660692e-05,0.5319854471860315,1.7628208514469772,2.112724566345673,-0.46019077618115345,0.388653208902477,-0.3659519989068276,-0.3190471938031565,0.5167700509571033,0.49550700181160157,-0.9045210260508467,-0.19188915500496595,1.3792257227439024,-0.8046488025328702,-0.17150127197890885,-0.8995707904693013,0.01751708984375,0.02020263671875,0.025146484375,2.79632568359375,5.241241455078125,4.762725830078125,distracted
0.024005889892578125,0.08869171142578125,0.9995002746582031,5.447788238525391,-6.1083173751831055,-2.671322822570801,1.923403855870349e-05,1.5812369146172747e-05,8.16765034634513e-06,0.32061811976679466,0.5272788771105366,0.39889168286210963,-0.4772341208642364,0.07844133320452015,-0.5195414631898702,0.17473175846980907,0.13960531401462226,-0.3962513755897424,0.1065086456797002,-0.5576304512758856,-0.21391611774325847,-0.6109157403973491,-0.43207229315183326,-0.03670095060866485,0.01861572265625,0.016357421875,0.01263427734375,2.3028564453125,2.85614013671875,2.788848876953125,attentive
0.022662823016826924,0.08940946138822116,0.9998075045072116,5.993523230919471,-5.549803513746995,-2.4158712533804088,3.25368826500767e-05,9.589350565571393e-06,7.167992956296888e-06,0.26368246780721877,2.231145335150357,0.17886971834850646,-1.3288066901987048,0.055224086917555607,0.5677887129219076,-0.17041428592890107,1.501794805192609,-0.026640331623115004,1.825768701209162,-0.402333869375854,-0.4300808038693207,0.5680530455411721,1.3289180402602767,-0.426582766521328,0.02392578125,0.01239013671875,0.00946044921875,2.3626708984375,5.674896240234375,1.772003173828125,attentive
0.01140625,0.08897705078125,0.99899658203125,5.2959716796875,-7.37930908203125,-2.643798828125,0.00021568767601829722,1.491870369799555e-05,7.738660410495095e-06,0.40062209756976236,4.81734519733437,0.28076660336559034,-0.03119867102383164,0.1275083701101042,0.34425538180766124,-0.534909605606394,0.5166134962566289,-0.43267836109632846,-1.7150594004833037,-1.1912112035781306,-0.3445928307181312,-0.9619694376296124,-0.15018003131666546,0.07794968371027844,0.0391845703125,0.011962890625,0.0111083984375,2.011260986328125,9.129180908203125,2.310333251953125,attentive
0.030773586697048612,0.08865525987413195,0.9991132948133681,5.522244771321614,-6.3415781656901045,-2.4391004774305554,2.2305652487674402e-05,9.879259549640245e-06,5.87316361030496e-06,0.24071610873033425,0.39417040523513525,0.4043764196342019,-0.6329968167106526,1.5266793931434186,-0.18734695731399098,-0.3924127702969332,-0.29231263961095394,-0.06686343718927626,0.12216135810086293,3.2022986865644514,0.0012667267668837745,0.5562226172900369,-0.011218541076785993,-0.41138256619155733,0.0203857421875,0.01629638671875,0.0113525390625,2.250518798828125,2.773895263671875,2.729034423828125,attentive
0.03249417818509615,0.08642812875600961,0.9990609975961539,5.590063241811899,-6.7049701397235575,-2.4060938908503604,1.8713101578796646e-05,7.535046924319339e-06,7.42971233704759e-06,0.18340210453820183,0.2467465819387839,0.5120107224416112,0.20803131784433782,-0.4582253728404331,1.6462312842749245,0.06094356270849066,0.8918568494153807,-0.16229995962972263,0.3816492971180576,-0.47301482799418126,3.8319591047124115,-1.3061962446631146,1.2296760194564582,1.0615243540110644,0.0196533203125,0.01031494140625,0.0135498046875,1.443023681640625,2.31781005859375,3.641204833984375,attentive
0.031484852666440216,0.09098749575407608,0.9985391368036685,5.628572546917459,-5.927969891092052,-2.5868125583814536,3.296942233681871e-05,8.7694174336774e-06,9.22715634279262e-06,0.20204236596669325,0.43424105752386627,0.6492030863315552,0.3531652350766938,0.9592366904835155,0.15136977088553097,-0.6276733335654328,0.4472251094761182,-1.1016873133749887,-1.1082614914041895,1.0573848290148962,-0.48648186105400226,-0.0627000637755839,1.8588423767275777,0.0736524142392243,0.01873779296875,0.01324462890625,0.01177978515625,1.816864013671875,3.828125,2.8411865234375,distracted
0.026301631221064815,0.09458640769675926,1.0009720413773149,5.485483805338542,-5.093643753616898,-2.803802490234375,6.052711225679581e-05,8.418874146809531e-06,2.8146566047182933e-05,1.1142036032750497,21.529586223605403,3.7801758112276302,0.6972516133043397,0.20228529345486515,2.2614745849751605,-1.7034891394014675,3.6827419715172285,-1.7520815950061523,1.535272038938316,-1.0218689076807013,4.320545469656183,2.871763383195922,13.809582233005365,2.1242386233082162,0.036865234375,0.009765625,0.0211181640625,4.314117431640625,24.1351318359375,7.04315185546875,attentive
0.013307984790874524,0.07305792166706274,0.9987707101800143,5.018443988756535,-7.489883945015447,-2.4113696428306204,0.000461671410679758,4.251999289910637e-05,4.136308963228284e-05,2.9436400756363743,20.877977552410115,1.6323855443506008,-2.1731994372829995,1.5995555776032364,-0.12594938358534416,-1.0125982209164937,-2.511784077126608,-0.42032359975682254,4.885645236161445,2.3514430217898754,-1.0864167129807014,-0.2560925875620246,7.797700900936448,-1.0976955504245327,0.09735107421875,0.02703857421875,0.0216064453125,5.96649169921875,24.710845947265625,4.0374755859375,attentive
0.020767817858754513,0.0806461706058213,1.0003289728818818,5.940579300753046,-6.175572364338899,-2.1671132662666404,2.9604791369323536e-05,4.5357500364484424e-05,7.32642978668363e-06,0.5226039687872378,1.5917238274235705,1.1695938331733267,0.5177589260302006,-0.33952373323384116,0.36711176023075154,-0.12405779064449748,-0.07869524735128489,-0.470867107724685,-0.48201003020121025,-1.2214378709408644,-0.37664159574912404,-0.9748492443889032,-1.1563993924219358,-0.2394716312371834,0.018798828125,0.02032470703125,0.0096435546875,2.6019287109375,4.284210205078125,4.53094482421875,attentive
