0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,classes
1.1091336435606067,0.4290713612878784,0.6551486716666669,1.234784993939401,0.9738056114393903,0.49412041522727373,0.3185407817803041,1.1635879859848486,1.1306285999999997,0.5372119946590904,0.5795553291666679,1.217782446590908,0.7816760989393919,0.2745255215909095,0.7133941313636342,0.7928628178787837,0.004804663736742441,-0.25818577803030246,0.3728470760606062,0.04535097391287865,0.125,0.25,0.375,0.5,0.625,0.75,1.375,1.5,1.25,1.625,0.125,0.25,0.375,0.5,0.625,0.75,1.375,1.5,1.25,1.625,0.125,0.25,0.375,0.5,0.625,0.75,1.375,1.5,1.25,1.625,0.125,0.25,0.375,0.5,0.625,0.75,1.375,1.5,1.25,1.625,-0.17378651012073865,0.12354625355113637,0.982208251953125,5.54779052734375,-6.2244415283203125,-2.2715897993607954,2.3744990060867527e-05,1.1699270963091954e-05,2.0842616775643235e-05,0.45811935140266163,0.9773825845918388,0.8281972080294009,-0.0338915473118944,0.9514518748689192,-0.40747195234562245,0.14839742628462288,0.9270300126413116,0.2906520901728368,0.04068122106282024,-0.0912917278196308,-0.7062401524843338,-1.092533792107225,0.16421277641807253,0.2965159886473723,-0.1650390625,0.13128662109375,0.990234375,6.916046142578125,-3.94775390625,-0.28411865234375,-0.18499755859375,0.1181640625,0.973876953125,4.643096923828125,-7.424468994140625,-4.074859619140625,0.01995849609375,0.01312255859375,0.016357421875,2.27294921875,3.476715087890625,3.790740966796875,-0.17401123046875,0.122528076171875,0.982757568359375,5.4618072509765625,-6.3216400146484375,-2.115936279296875,0.004872883136385227,0.003420419705692849,0.004565371482764927,0.6768451458071201,0.9886266153567983,0.9100534094378202,0.9298219635949811,0.9541169260336106,0.8951149323984717,0.9488479703679568,0.9544924059640132,0.9469595334541647,0.33376742035707946,0.3103432815446697,0.38113129761209036,0.596839086792835,0.258722997751496,0.3707020204236644,0.35431522594893455,0.1526114320275543,0.23756053764160498,0.1364057641778908,0.16551430141172246,0.304268733884994,0.38454454317095377,0.18651863652320178,0.4573816545113185,42.30257343335951,72.45066242676366,33.68778470101285,79.74850928681163,41.10175240122185,102.23503902039522,79.29754476083224,90.75477239751052,21.04812214678576,24.385053124415425,78.54782720423994,52.30192849791561,78.2005706162615,102.82329783988878,57.564900797401116,1.0,2.125,3.125,4.375,5.625,0.75,1.75,3.125,4.875,6.375,1.125,3.75,5.875,7.0,8.25,0.75,2.25,3.5,4.625,5.875,0.875,2.625,4.5,6.875,8.0,0.875,1.75,3.125,4.5,5.75,attentive
0.5667790473228246,0.18910555973753304,0.06164280862467167,0.777162321889762,0.33224570570341305,0.03325802726509172,0.22379617118110154,0.589481119737535,0.6058155404199406,0.354664675538059,0.6706448889763789,0.9741295154855716,0.4537611783202073,0.20036328535433054,0.6822382323622057,0.6528741659842533,0.14523459295800487,-0.2749605331758538,0.411826044908134,0.16911266724409468,0.125,0.25,0.375,0.5,1.0,0.875,1.125,1.625,1.75,0.75,0.125,0.25,0.375,0.5,1.0,0.875,1.125,1.625,1.75,0.75,0.125,0.25,0.375,0.5,1.0,0.875,1.125,1.625,1.75,0.75,0.125,0.25,0.375,0.5,1.0,0.875,1.125,1.625,1.75,0.75,-0.16171144500492127,0.12641342042937992,0.9843596210629921,5.619026244156004,-6.430289200910433,-2.5054955670214074,2.047730416022443e-05,5.31373987838138e-06,1.9362606216257557e-05,0.15339609606047136,0.41520766377984936,0.32606552182853166,-0.20695402523143758,0.44039051299112325,-0.22994336646450422,-0.9537382075964747,0.3582791789432856,-0.23945979069926657,0.39177713782391166,-0.36009018699383866,-0.07135406790264831,0.7696572818098684,-0.9032102344061617,-0.9071124553591225,-0.15203857421875,0.13140869140625,0.99310302734375,6.213226318359375,-5.2935791015625,-1.487884521484375,-0.17333984375,0.12213134765625,0.9737548828125,4.53094482421875,-7.633819580078125,-3.51409912109375,0.02130126953125,0.00927734375,0.01934814453125,1.682281494140625,2.340240478515625,2.026214599609375,-0.16241455078125,0.1263427734375,0.9847412109375,5.674896240234375,-6.50482177734375,-2.3028564453125,0.004525185538762408,0.0023051550660164663,0.004400296150971836,0.3916581367219011,0.6443660945300035,0.5710214723007635,0.9396690621049638,0.9630622383697873,0.9121918919745768,0.9438549479079634,0.976460562364336,0.944402050632846,0.5804674917363745,0.5818008821745843,0.24895006475710463,0.37899580764820207,0.31576687246986573,0.37575715628901135,0.19928107487413826,0.19876415901201733,0.20127936780522024,0.1650993355455602,0.3209330057183162,0.25352459258874016,0.616110805847144,0.24363625624736213,0.40912319079922327,49.60711389777595,17.665000796841415,33.939131820232745,36.83893389412322,23.42102637631776,121.96420888312815,80.33131501594771,16.5141987424785,48.51963631429339,63.24457410821015,69.77002417451232,35.97007334776972,89.4204384218887,23.166379238359195,39.240666469543996,0.625,1.75,2.625,3.375,4.25,1.25,2.625,3.25,4.25,5.25,0.5,1.75,4.125,5.25,6.75,1.375,2.75,3.5,5.0,6.125,0.625,1.625,2.5,3.125,4.125,1.5,2.5,3.5,4.75,5.625,distracted
0.4215321983585862,0.19815390167171681,0.37981912926767636,0.8379330210606111,0.2141607412853542,-0.012297607883838331,0.5374982995959604,0.5809737625252538,0.4748908903535376,0.2084978736616156,0.5244116932070725,1.1639674580808022,0.45831247583333373,0.21553308859595974,0.6806282911616149,0.5223249638383856,0.2149220246212125,-0.20151181467171633,0.3015660049747471,0.272592173484849,0.125,0.25,0.375,0.5,0.875,1.0,0.75,1.125,1.625,1.5,0.125,0.25,0.375,0.5,0.875,1.0,1.125,0.75,1.625,1.5,0.125,0.25,0.375,0.5,0.875,1.0,1.125,0.75,1.625,1.5,0.125,0.25,0.375,0.5,0.875,1.0,0.75,1.125,1.625,1.5,-0.15276729699337122,0.12590443004261365,0.9851370146780303,5.3939495664654356,-6.361856171579072,-2.4745964281486743,9.969124448313067e-05,1.0959359938310942e-05,2.4177708477639286e-05,0.31343982296688283,2.529662872897197,0.8292922247265531,1.0695826374960402,0.26624839615166573,0.19980187449202988,0.06223801969600927,-0.01286038146614194,0.11174256232404225,0.3900590989722188,-0.849229739011852,0.47525908311923315,-1.1369856370273668,-0.35804591631723737,1.2105064746497205,-0.1282958984375,0.1326904296875,0.99658203125,6.347808837890625,-3.028106689453125,-0.4486083984375,-0.169189453125,0.12042236328125,0.97314453125,4.344024658203125,-9.68994140625,-4.9945068359375,0.0408935546875,0.01226806640625,0.0234375,2.0037841796875,6.661834716796875,4.5458984375,-0.15667724609375,0.12506103515625,0.98431396484375,5.390777587890625,-6.1309814453125,-2.594451904296875,0.009984550289478774,0.0033104924011861047,0.0049170833303534,0.559856966525275,1.590491393531319,0.9106548329232943,0.9815483935925811,0.9762923105122736,0.9034233969486595,0.9398305137239631,0.9784206677806273,0.955017761101117,2.0127482515676487,0.7267706145570603,0.7146039249520484,0.16982409257813352,0.15292575907371414,0.6199589283073651,0.42006346904478375,0.31016122599921864,0.09709364748727138,0.20499164243553653,0.3944547479572288,0.2739714083081447,0.40279088537035806,0.38958033774893547,0.5628292285155082,94.5170706948588,58.99215074893529,30.887008527108172,22.738701193838928,27.234246026811576,332.18400392850435,31.961751033337883,95.00453777440595,73.88242219040377,37.26617670977867,90.05148472293715,119.61062998851784,104.63868241879949,71.07789599437383,27.241444842524565,0.625,2.625,4.625,6.375,7.25,0.5,1.375,2.625,3.375,4.125,0.5,1.5,3.25,4.125,4.875,1.125,3.0,4.75,5.875,7.125,1.0,3.125,4.125,5.0,6.0,0.75,2.25,3.25,4.625,5.875,distracted
1.054651335490189,0.531955209061624,0.7993256537254876,1.2288006460924576,0.8858340216456584,0.27133149429411535,0.6184737018417433,1.0533397130672364,0.717240330350145,0.465977728284313,0.4743328304201683,1.211649165616266,0.4123390996978938,0.3215731038795508,0.7314647914985997,0.5815482480952455,0.3730776001260501,-0.09867673021036401,0.31277908862044757,0.32935993602241037,0.125,0.25,0.625,0.5,1.0,0.375,0.75,1.5,1.125,1.375,0.125,0.25,0.625,0.5,1.0,0.375,0.75,1.125,1.5,1.375,0.125,0.25,0.625,0.5,1.0,0.75,0.375,1.125,1.375,1.5,0.125,0.25,0.625,0.5,1.0,0.375,0.75,1.125,1.5,1.375,-0.1485929088432248,0.1207183068539916,0.987113375623687,5.577069450827206,-6.178167006548713,-2.584084903492647,2.9800573170926197e-05,1.3747849243173174e-05,1.7270514181242555e-05,0.1956389354842652,1.4155250604104095,0.4604642127226573,0.3330221220906793,-0.25607653046922557,-0.10637314821426526,0.40787424960451857,0.0870320664158296,-0.013361704046249995,-0.10940047844863132,-0.2452830414880922,-0.4510924548634647,-0.06678434698425484,0.6909248302405246,0.23487140617517843,-0.1319580078125,0.12890625,0.9967041015625,7.080535888671875,-2.863616943359375,-0.538330078125,-0.15936279296875,0.110595703125,0.9755859375,4.80010986328125,-9.443206787109377,-4.306640625,0.02740478515625,0.018310546875,0.0211181640625,2.280426025390625,6.579589843750002,3.768310546875,-0.1492919921875,0.120849609375,0.98687744140625,5.540313720703125,-6.20574951171875,-2.58697509765625,0.005458990123724918,0.0037078092242149104,0.00415578081487012,0.4423109036461403,1.1897584042192808,0.6785751341765017,0.9534664735038063,0.9658838098478338,0.9114551050977674,0.9436209796959445,0.9450830803798039,0.9547656761281383,1.7321850516906458,2.4144206095047966,1.6155792344865176,1.0969215869996087,1.4048361168347636,2.230929686054539,1.2282396306791346,0.6457633500382547,0.492619144618734,0.5780460989941024,0.4629118015444367,0.7476049104134797,0.4767378166494543,0.43640438479245985,0.8768511347280091,137.61099536958957,102.21477200229414,96.66218767466727,123.34206057935519,51.98729826964207,144.61368005734167,396.64113751728235,283.72358611691254,169.52010171068082,388.7851364144076,163.46100472259766,155.022537722952,315.179875760478,155.85370559028652,191.48750756928467,0.125,0.625,1.0,1.25,1.625,0.25,0.75,1.0,1.375,2.375,0.375,0.625,1.125,1.75,2.25,0.125,0.625,1.0,1.25,1.5,0.125,0.625,1.0,1.375,1.625,0.125,0.375,0.625,1.0,1.25,distracted
1.3237048809523781,0.5588437852976201,0.5206968542857138,1.235450316666668,1.0420157326785704,0.20187804047619065,0.2539559416369051,1.1348612368452382,0.8229387689285771,0.6361400944047649,0.3296154650892846,1.2854265687500015,0.431161554375,0.27539642083333193,0.7166791528869052,0.7863891355357102,0.3146031232023803,-0.15143170110119075,0.31458176107142916,0.3544447583333324,0.125,0.25,0.375,0.5,1.125,0.625,1.0,1.25,1.875,0.875,0.125,0.25,0.375,0.5,1.125,0.625,1.0,1.25,1.875,0.875,0.125,0.25,0.375,0.5,1.125,0.625,1.0,1.25,1.875,0.875,0.125,0.25,0.375,0.5,1.125,0.625,1.0,1.25,1.875,0.875,-0.15022713797433035,0.12532915387834823,0.9864458356584821,5.388908386230469,-6.0193634033203125,-2.7519989013671875,1.0477977076064791e-05,1.4908902490062763e-05,1.0227337320730403e-05,0.18681409914713742,0.27959433592744726,0.2471741436243947,0.8453564525609232,1.1190674514936634,-0.025141897291910374,0.11889146194034271,-0.533774672138566,-0.29284266432080525,1.0947111690426365,1.0899360763575552,-0.8799738321973063,0.15710879080342277,-0.25344489693738126,-1.2441979966389447,-0.14068603515625,0.1353759765625,0.9923095703125,6.497344970703125,-5.21881103515625,-1.98883056640625,-0.15533447265625,0.119140625,0.98077392578125,4.508514404296875,-7.1478271484375,-3.551483154296875,0.0146484375,0.0162353515625,0.01153564453125,1.98883056640625,1.92901611328125,1.562652587890625,-0.150299072265625,0.1248779296875,0.986480712890625,5.38330078125,-5.9814453125,-2.67669677734375,0.003236970354523623,0.003861204797736422,0.0031980208443239395,0.4322199661597523,0.5287668067564825,0.49716611270720645,0.949722480163564,0.97421455620302,0.9374687336159739,0.9237640505880702,0.9621993279239898,0.9474895568406352,0.48042314261886715,0.2424251978279525,0.22864241685834927,0.25181427087387753,0.16504870950721667,0.6957075559980186,0.34490438003422264,0.3342156859664857,0.1598027321960761,0.24694374872981742,0.2334103095837797,0.2442450096904441,0.32821431572734466,0.4663944587846756,0.19432894586937588,50.20395130350379,25.820049260894166,18.417159789497685,28.359161388247077,50.7552089205492,70.78040719387052,48.38424955819117,56.58451175182574,42.962722162189095,18.12908851764098,48.42652715028657,50.08513665904493,51.35129456433744,25.09248774796637,52.76353508107634,0.625,2.25,3.625,4.75,5.75,0.625,1.75,3.5,4.625,5.625,0.75,2.0,3.25,4.875,5.875,0.75,1.75,2.625,3.625,4.75,1.25,2.875,3.625,4.875,7.25,0.875,1.75,2.875,3.875,5.0,attentive
1.1391480564168206,0.6324993232784852,0.5345711955619791,1.3204215764046345,0.9125497406581484,0.4215510030738561,0.378115355536868,1.1830465166605775,0.8867324650822688,0.5269193928872653,0.5203449068190122,1.260046126276641,0.519448340146256,0.30141721304082875,0.6667519066057236,0.799433046934786,0.16919874588177933,-0.12577840633317425,0.41738105743449055,0.35162198593540483,0.125,0.25,0.375,0.5,0.875,1.0,0.75,1.625,1.5,1.125,0.125,0.25,0.375,0.5,0.875,1.0,0.75,1.5,1.625,1.125,0.125,0.25,0.375,0.5,0.875,1.0,0.75,1.5,1.625,1.125,0.125,0.25,0.375,0.5,0.875,1.0,0.75,1.625,1.5,1.125,-0.15513128249257313,0.11469521252285192,0.9870390116187728,5.537962695580296,-6.185738460673274,-2.604853823590322,4.7845898385712766e-05,1.0007473533793736e-05,1.8869414719602283e-05,0.26484657675628465,2.271716749028295,0.41903174654871345,0.21151007536828081,0.010707513582824587,-0.11426867124820692,-0.0829544935159872,0.2186318170621986,-0.04517467899573963,0.46341733061124435,0.4790810630441955,0.2321563187665454,-0.48914270151241324,1.9565398682902488,-0.5554522885978206,-0.13458251953125,0.12371826171875,0.99853515625,6.7889404296875,-0.777587890625,-1.30096435546875,-0.1741943359375,0.10601806640625,0.9735107421875,4.299163818359375,-11.17034912109375,-4.164581298828125,0.03961181640625,0.0177001953125,0.0250244140625,2.489776611328125,10.39276123046875,2.863616943359375,-0.1546630859375,0.11456298828125,0.98651123046875,5.525360107421875,-6.168365478515625,-2.624359130859375,0.0069170729637407155,0.0031634591089176,0.0043438939581442685,0.5146324676468486,1.5072215328306238,0.6473266150473912,0.9532079355759812,0.9588748435391717,0.918635624075837,0.9370830562599525,0.9537760721501889,0.9506708405328558,2.3798686483823466,2.7684065209007955,1.7952930123083928,2.043188331480725,1.625334710051619,1.0296069107658303,1.0354586943296749,0.5538264487833457,0.509735273526203,0.8429510216392476,0.9001334529353114,0.4408651622167516,0.6438241695361313,1.3029982835378209,1.0215365624007486,125.5295958361559,108.90771279300749,87.57371911746114,129.55886917794692,89.36389320411726,279.67567876194914,592.4090818107454,338.6588369858555,696.6631336189979,261.6945845127328,187.41127489857828,249.6644091301964,175.3344814541319,76.60678563863097,104.39875845775282,0.25,0.625,0.875,1.375,1.75,0.125,0.625,1.0,1.25,1.5,0.5,0.75,1.125,1.375,1.625,0.125,0.375,0.875,1.375,1.625,0.25,0.625,0.875,1.25,2.0,0.25,0.625,1.0,1.25,1.5,distracted
0.9702695899807289,0.5228770656069374,0.4361466935645465,0.8693197995375592,0.7402756388824648,0.21542310584778618,0.23273743398843866,0.7767900473217636,1.0393571304816986,0.5199909800385396,0.39206805129094463,1.169192378805405,0.5234078496339107,0.28250493551059763,0.5322455937379563,0.4600856075144492,0.16112861935645423,-0.05852349519730259,0.3333895643159927,0.15893222765896048,0.125,0.25,0.375,0.75,0.625,0.875,1.25,1.125,1.75,1.625,0.125,0.25,0.375,0.75,0.625,1.25,0.875,1.125,1.75,1.625,0.125,0.25,0.375,0.75,0.625,1.25,0.875,1.125,1.75,1.625,0.125,0.25,0.375,0.75,0.625,0.875,1.25,1.125,1.75,1.625,-0.15217510951047689,0.11691372380780347,0.9872881056945448,5.652681912989975,-6.1442063171739525,-2.5857649786623917,5.249835759135945e-05,1.039595937650128e-05,3.028393980994188e-05,0.2983792018889677,1.5063481818296252,0.5149589526750598,-1.1995235813329201,0.28093839879236676,-0.3098828154430264,-0.08882893271704026,0.1313519554010548,0.2511657276881687,1.6664569537988667,0.36416050846403536,1.1075928044528647,-1.0927271396567642,0.11438837176186345,-0.055970683718898684,-0.13958740234375,0.12554931640625,1.0025634765625,6.59454345703125,-3.222503662109375,-0.94207763671875,-0.17547607421875,0.1104736328125,0.9735107421875,4.68048095703125,-8.8525390625,-4.119720458984375,0.035888671875,0.01507568359375,0.029052734375,1.9140625,5.630035400390625,3.177642822265625,-0.1494140625,0.11614990234375,0.98809814453125,5.659942626953125,-6.160888671875,-2.669219970703125,0.007245575035244577,0.0032242765663790815,0.005503084572305052,0.5462409741945103,1.227333769530369,0.7176064051240483,0.9332377798332542,0.9302655138263306,0.9024945369590287,0.9308779340816797,0.9505357163296643,0.930491685835254,1.1609533549827376,0.7424520363002861,1.0226119101530384,0.1329120463113322,0.4804838091522498,0.46382598557122223,0.46160652067554614,0.39236224908955464,0.17069837472357402,0.2102793334418679,0.4595665735397192,0.21871186539746643,0.4367469945423906,0.6423113481013427,0.19890395053207843,29.098925245584503,82.42450025697072,68.43292419758617,72.0257790534489,32.17796452454597,86.3269165606383,233.74801794896493,120.8513003368731,64.03579534917507,158.6004199514009,25.24516597941115,28.67057724988985,72.76543609880224,40.031705836752,52.553386255505536,0.375,1.0,1.5,2.375,3.125,0.375,1.75,2.5,3.5,4.25,0.375,1.5,2.0,2.75,3.375,0.75,1.75,2.75,3.5,4.125,0.375,1.625,2.75,3.5,4.5,0.25,0.75,1.5,3.0,3.75,distracted
1.4839170836538382,0.24396761881410375,0.2135277563461543,0.8909524124038467,1.0507684163461481,0.129936594439102,0.2683826692948716,0.9349436506410242,1.183947100000007,0.4029657687179493,0.4449964473717955,1.1131146000000012,0.8001448948717985,0.21740844705128212,0.5346495412500003,0.5801382208333329,0.41326748358974175,-0.08383912373717942,0.4354290876282046,0.08550289761217923,0.125,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.125,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.125,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,0.125,0.25,0.375,0.5,0.625,1.125,1.25,1.0,1.375,2.0,-0.1515221228966346,0.11753258338341346,0.9883681077223557,5.500053992638221,-6.4447197547325725,-2.6833108755258412,1.3565489363027593e-05,9.513057209965986e-06,5.990316556463028e-06,0.13760062975331205,0.6230730994510316,0.2513109085422111,0.6837613290679996,-0.4987337627348848,-0.3435490419247542,-0.22502552755412658,-0.45905331344192113,0.8636624256255413,-0.3748837588854137,1.0106778254838327,-0.9986655497998482,-0.6611127629013485,-0.7246742643257758,0.5377467138589358,-0.14422607421875,0.12506103515625,0.99200439453125,6.20574951171875,-5.286102294921875,-1.323394775390625,-0.15753173828125,0.1107177734375,0.9837646484375,4.80010986328125,-8.08990478515625,-3.36456298828125,0.0133056640625,0.01434326171875,0.00823974609375,1.4056396484375,2.803802490234375,2.041168212890625,-0.15216064453125,0.118011474609375,0.988677978515625,5.54779052734375,-6.347808837890625,-2.76641845703125,0.0036831358056726056,0.003084324433318581,0.0024475123199818685,0.37094558866943284,0.7893497953702349,0.5013091945518365,0.9278759345374983,0.9650529212677247,0.9030220078725477,0.9378931399571226,0.9524498976509611,0.9726124001801317,0.1883963641795119,0.3104622529640989,0.09056098789565947,0.32106006312424057,0.41925368744649877,0.3201141892976075,0.4357476161768924,0.3569082542279297,0.14676835767783805,0.11090302157033391,0.0668653902920593,0.029918938399844004,0.06910207714711308,0.29841326570368903,0.25352357001515297,41.022161234723605,25.812436679785552,33.44613516996807,23.459022056176998,40.58308383631497,112.22941674615124,36.628327749067,68.48802863938775,38.071712378327994,36.81602857634791,80.97321475768207,44.36717027729132,18.8776806495386,42.294414727110464,24.78973572901581,0.375,1.375,2.125,3.0,4.125,0.625,1.875,2.875,4.0,5.0,0.625,1.5,2.25,3.375,4.5,0.875,2.0,2.875,4.0,5.125,1.25,2.5,3.875,4.875,6.5,0.75,1.875,3.125,4.625,5.875,attentive
1.6744547999999924,0.2845333327464775,0.24428323746478833,0.9075185700000022,1.1625194999999953,-0.15731847670774604,0.046225417345774525,0.950459499999997,1.1839471000000066,0.2240252325704228,0.43848804274648123,1.1131145999999996,0.9191872000000045,0.20879630665492993,0.46461077714788795,0.5897381999999994,0.4505034999999991,-0.10248976576056391,0.4967864943661972,0.08086405999999975,0.125,0.25,0.375,0.5,0.625,1.25,1.375,0.75,1.125,1.5,0.125,0.25,0.375,0.5,0.625,1.25,1.375,0.75,1.125,1.5,0.125,0.25,0.375,0.5,0.625,1.25,1.375,0.75,1.125,1.5,0.125,0.25,0.375,0.5,0.625,1.25,1.375,0.75,1.125,1.5,-0.1433741609815141,0.11796978158010564,0.9883783904599471,5.493030816736356,-6.334750753053477,-2.5415877221335825,1.2814412755144609e-05,3.5975836463988723e-06,8.859775245904608e-06,0.08473144938266156,0.12637823271323004,0.2489983658939679,-0.5855655288031064,-0.6166756291231419,0.3399105327731362,0.14637219223542533,0.8101850383316899,0.364513331967757,-0.7987817507153037,0.05642768086505656,-0.7701481636679612,-0.08625397630981846,0.2621020711959452,-0.6599115483328455,-0.138916015625,0.12091064453125,0.9942626953125,6.048736572265625,-5.480499267578125,-1.36077880859375,-0.15045166015625,0.11309814453125,0.98394775390625,4.90478515625,-6.886138916015625,-3.297271728515625,0.01153564453125,0.0078125,0.01031494140625,1.143951416015625,1.4056396484375,1.936492919921875,-0.14263916015625,0.11871337890625,0.988037109375,5.443115234375,-6.422576904296875,-2.5421142578125,0.0035797224410762086,0.00189672972413016,0.002976537459180483,0.2910866698814316,0.3554971627358368,0.4989973606082179,0.9524369453382574,0.9161603516490291,0.9280046998016052,0.9316557703595403,0.9447785175005557,0.9395309614463482,0.2702813674439295,0.18438723988031835,0.42452087409857536,0.423112427220041,0.07324165047703361,0.11316223502089906,0.15742521563729894,0.1763528429255182,0.11541463863895603,0.09510225952817217,0.22628912952868818,0.2841417131089847,0.25751413520772387,0.23589172263641692,0.0733121825526112,10.963648601219948,15.777773772857616,17.79695653874215,31.384750848053333,15.617092251342354,19.671029910829468,40.38197173897205,38.77601646539955,21.930230114375995,19.143781132123205,42.20172996793988,32.86376104957777,26.16820285866865,54.932967481423326,33.11145673846115,0.5,1.375,2.625,4.375,5.5,0.875,2.125,4.0,5.125,6.125,1.125,2.875,4.625,6.875,8.125,0.5,1.25,2.125,3.25,4.25,0.5,1.5,2.625,3.75,4.5,0.5,1.75,3.0,4.125,5.25,attentive
0.4014516064847469,0.49596093183051004,0.38628214942372924,0.5947530310847501,0.39112892915932074,0.31076487867796654,0.10386667871186427,0.5641659617288151,0.6249942182372903,0.5980582879661012,0.45384259918644165,0.7623156093898306,0.21041085754915426,0.10597003327796568,0.5203214451186438,0.4465349267457616,0.2379444919322039,0.0016658033861694887,0.39954478698304813,0.18747000264406627,0.125,0.25,0.625,0.375,0.75,0.5,1.125,1.0,1.5,2.0,0.125,0.25,0.625,0.375,0.75,0.5,1.125,1.0,1.5,2.0,0.125,0.25,0.625,0.375,0.75,0.5,1.125,1.0,1.5,2.0,0.125,0.25,0.625,0.375,0.75,0.5,1.125,1.0,1.5,2.0,-0.14370489605402542,0.12059895143670551,0.9879573498742055,5.628793490135063,-6.150028293415652,-2.4304817329018804,1.546899032834274e-05,7.284911263280982e-06,1.7768113444645252e-05,0.19795795183971068,0.575436141100739,0.2549864655411473,-0.4710632646361098,-0.017654421601270485,0.3018431602959157,0.4319562139582141,1.6981969877671974,-0.7188145174052819,1.308537450043823,-0.2976855666064466,-0.5155196869182581,0.03867003314705508,4.7124342778234904,0.7788734354595013,-0.134765625,0.127197265625,0.9969482421875,6.95343017578125,-3.401947021484375,-1.54022216796875,-0.15509033203125,0.11431884765625,0.98004150390625,4.78515625,-7.53662109375,-3.90289306640625,0.02032470703125,0.01287841796875,0.01690673828125,2.16827392578125,4.134674072265625,2.3626708984375,-0.1436767578125,0.12091064453125,0.9874267578125,5.54779052734375,-6.362762451171875,-2.40753173828125,0.003933063733063925,0.0026990574768390877,0.004215224008833368,0.44492465861054575,0.7585750728179375,0.5049618456291003,0.9557637343703284,0.9570028047560719,0.9197493129872315,0.9193408761605538,0.9619242560342011,0.924849441861525,0.2879511394116353,0.8935604148424057,0.6012394372288113,0.3403961423007773,0.26350363510571445,0.2389410245417194,0.5585581022793437,0.5479841982101901,0.37076293003328353,0.4042424073918591,0.34119164764698745,0.6017057371171182,0.3860906589513206,0.1963297640552701,0.5687680497067487,52.70302407627083,47.655769435792784,40.023169119514414,52.34964528060922,53.18648683862991,181.62269971601893,98.91913687693982,45.915051990978114,82.90684689730887,126.73262325070593,71.44769691207058,58.143679327841305,18.72430317826288,31.39641999656573,54.80982242546434,0.25,0.75,1.375,2.375,3.375,0.25,0.75,1.25,1.75,2.25,0.25,0.75,1.25,1.75,2.25,0.375,1.125,1.75,2.625,3.0,0.875,1.75,2.375,3.375,4.375,0.75,1.5,2.125,2.875,3.625,distracted
